run,group,largest_update,population,genotypes,total_weighted_instructions,instruction_symbol,instruction_name,weighted_count,proportion,detail_spop
ecology_test_2_slow_run_18,ecology_test_2_slow,105993,6413,555,641300,d,if-less,43132,0.06725713394667082,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_18/data/detail-105993.spop
ecology_test_2_slow_run_18,ecology_test_2_slow,105993,6413,555,641300,e,if-not-0,17534,0.027341337907375644,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_18/data/detail-105993.spop
ecology_test_2_slow_run_18,ecology_test_2_slow,105993,6413,555,641300,f,if-les-0,41509,0.06472633712770934,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_18/data/detail-105993.spop
ecology_test_2_slow_run_18,ecology_test_2_slow,105993,6413,555,641300,g,if-grt-0,25441,0.03967098082020895,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_18/data/detail-105993.spop
ecology_test_2_slow_run_18,ecology_test_2_slow,105993,6413,555,641300,h,if-label,17164,0.026764384843287074,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_18/data/detail-105993.spop
ecology_test_2_slow_run_18,ecology_test_2_slow,105993,6413,555,641300,i,zero,8870,0.013831280212069235,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_18/data/detail-105993.spop
ecology_test_2_slow_run_18,ecology_test_2_slow,105993,6413,555,641300,j,inc,8685,0.013542803680024949,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_18/data/detail-105993.spop
ecology_test_2_slow_run_18,ecology_test_2_slow,105993,6413,555,641300,k,dec,24900,0.03882738188055512,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_18/data/detail-105993.spop
ecology_test_2_slow_run_18,ecology_test_2_slow,105993,6413,555,641300,l,push,18556,0.028934975830344614,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_18/data/detail-105993.spop
ecology_test_2_slow_run_18,ecology_test_2_slow,105993,6413,555,641300,m,pop,19727,0.030760954311554654,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_18/data/detail-105993.spop
ecology_test_2_slow_run_18,ecology_test_2_slow,105993,6413,555,641300,n,swap-stk,22967,0.035813191953843755,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_18/data/detail-105993.spop
ecology_test_2_slow_run_18,ecology_test_2_slow,105993,6413,555,641300,o,swap,18435,0.028746296585061594,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_18/data/detail-105993.spop
ecology_test_2_slow_run_18,ecology_test_2_slow,105993,6413,555,641300,p,add,12822,0.01999376266957742,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_18/data/detail-105993.spop
ecology_test_2_slow_run_18,ecology_test_2_slow,105993,6413,555,641300,q,sub,19848,0.030949633556837674,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_18/data/detail-105993.spop
ecology_test_2_slow_run_18,ecology_test_2_slow,105993,6413,555,641300,r,nand,9534,0.01486667706221737,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_18/data/detail-105993.spop
ecology_test_2_slow_run_18,ecology_test_2_slow,105993,6413,555,641300,s,repro,31005,0.048347107438016526,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_18/data/detail-105993.spop
ecology_test_2_slow_run_18,ecology_test_2_slow,105993,6413,555,641300,t,repro-semel,14455,0.022540152814595354,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_18/data/detail-105993.spop
ecology_test_2_slow_run_18,ecology_test_2_slow,105993,6413,555,641300,u,move,21639,0.03374239825354748,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_18/data/detail-105993.spop
ecology_test_2_slow_run_18,ecology_test_2_slow,105993,6413,555,641300,v,rotate-left-one,14994,0.023380633089037893,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_18/data/detail-105993.spop
ecology_test_2_slow_run_18,ecology_test_2_slow,105993,6413,555,641300,w,rotate-right-one,14526,0.022650865429596132,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_18/data/detail-105993.spop
ecology_test_2_slow_run_18,ecology_test_2_slow,105993,6413,555,641300,x,sense-resource0,21288,0.03319507250896616,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_18/data/detail-105993.spop
ecology_test_2_slow_run_18,ecology_test_2_slow,105993,6413,555,641300,y,sense-faced-resource0,4514,0.007038827381880555,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_18/data/detail-105993.spop
ecology_test_2_slow_run_19,ecology_test_2_slow,7348,28,4,2800,a,nop-B,75,0.026785714285714284,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_19/data/detail-7348.spop
ecology_test_2_slow_run_19,ecology_test_2_slow,7348,28,4,2800,b,nop-C,1655,0.5910714285714286,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_19/data/detail-7348.spop
ecology_test_2_slow_run_19,ecology_test_2_slow,7348,28,4,2800,c,if-n-equ,65,0.023214285714285715,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_19/data/detail-7348.spop
ecology_test_2_slow_run_19,ecology_test_2_slow,7348,28,4,2800,d,if-less,37,0.013214285714285715,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_19/data/detail-7348.spop
ecology_test_2_slow_run_19,ecology_test_2_slow,7348,28,4,2800,e,if-not-0,16,0.005714285714285714,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_19/data/detail-7348.spop
ecology_test_2_slow_run_19,ecology_test_2_slow,7348,28,4,2800,f,if-les-0,96,0.03428571428571429,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_19/data/detail-7348.spop
ecology_test_2_slow_run_19,ecology_test_2_slow,7348,28,4,2800,g,if-grt-0,35,0.0125,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_19/data/detail-7348.spop
ecology_test_2_slow_run_19,ecology_test_2_slow,7348,28,4,2800,h,if-label,82,0.029285714285714286,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_19/data/detail-7348.spop
ecology_test_2_slow_run_19,ecology_test_2_slow,7348,28,4,2800,i,zero,23,0.008214285714285714,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_19/data/detail-7348.spop
ecology_test_2_slow_run_19,ecology_test_2_slow,7348,28,4,2800,j,inc,16,0.005714285714285714,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_19/data/detail-7348.spop
ecology_test_2_slow_run_19,ecology_test_2_slow,7348,28,4,2800,k,dec,33,0.011785714285714287,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_19/data/detail-7348.spop
ecology_test_2_slow_run_19,ecology_test_2_slow,7348,28,4,2800,l,push,35,0.0125,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_19/data/detail-7348.spop
ecology_test_2_slow_run_19,ecology_test_2_slow,7348,28,4,2800,m,pop,7,0.0025,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_19/data/detail-7348.spop
ecology_test_2_slow_run_19,ecology_test_2_slow,7348,28,4,2800,n,swap-stk,21,0.0075,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_19/data/detail-7348.spop
ecology_test_2_slow_run_19,ecology_test_2_slow,7348,28,4,2800,o,swap,79,0.028214285714285713,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_19/data/detail-7348.spop
ecology_test_2_slow_run_19,ecology_test_2_slow,7348,28,4,2800,p,add,21,0.0075,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_19/data/detail-7348.spop
ecology_test_2_slow_run_19,ecology_test_2_slow,7348,28,4,2800,q,sub,83,0.029642857142857144,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_19/data/detail-7348.spop
ecology_test_2_slow_run_19,ecology_test_2_slow,7348,28,4,2800,r,nand,92,0.032857142857142856,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_19/data/detail-7348.spop
ecology_test_2_slow_run_19,ecology_test_2_slow,7348,28,4,2800,s,repro,156,0.055714285714285716,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_19/data/detail-7348.spop
ecology_test_2_slow_run_19,ecology_test_2_slow,7348,28,4,2800,t,repro-semel,33,0.011785714285714287,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_19/data/detail-7348.spop
ecology_test_2_slow_run_19,ecology_test_2_slow,7348,28,4,2800,u,move,28,0.01,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_19/data/detail-7348.spop
ecology_test_2_slow_run_19,ecology_test_2_slow,7348,28,4,2800,v,rotate-left-one,30,0.010714285714285714,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_19/data/detail-7348.spop
ecology_test_2_slow_run_19,ecology_test_2_slow,7348,28,4,2800,w,rotate-right-one,24,0.008571428571428572,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_19/data/detail-7348.spop
ecology_test_2_slow_run_19,ecology_test_2_slow,7348,28,4,2800,x,sense-resource0,28,0.01,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_19/data/detail-7348.spop
ecology_test_2_slow_run_19,ecology_test_2_slow,7348,28,4,2800,y,sense-faced-resource0,30,0.010714285714285714,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_19/data/detail-7348.spop
ecology_test_2_slow_run_20,ecology_test_2_slow,89356,2415,249,241500,a,nop-B,16896,0.06996273291925466,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_20/data/detail-89356.spop
ecology_test_2_slow_run_20,ecology_test_2_slow,89356,2415,249,241500,b,nop-C,46669,0.1932463768115942,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_20/data/detail-89356.spop
ecology_test_2_slow_run_20,ecology_test_2_slow,89356,2415,249,241500,c,if-n-equ,2226,0.009217391304347827,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_20/data/detail-89356.spop
ecology_test_2_slow_run_20,ecology_test_2_slow,89356,2415,249,241500,d,if-less,10941,0.04530434782608696,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_20/data/detail-89356.spop
ecology_test_2_slow_run_20,ecology_test_2_slow,89356,2415,249,241500,e,if-not-0,9278,0.038418219461697725,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_20/data/detail-89356.spop
ecology_test_2_slow_run_20,ecology_test_2_slow,89356,2415,249,241500,f,if-les-0,11119,0.046041407867494825,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_20/data/detail-89356.spop
ecology_test_2_slow_run_20,ecology_test_2_slow,89356,2415,249,241500,g,if-grt-0,10323,0.04274534161490683,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_20/data/detail-89356.spop
ecology_test_2_slow_run_20,ecology_test_2_slow,89356,2415,249,241500,h,if-label,11562,0.04787577639751553,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_20/data/detail-89356.spop
ecology_test_2_slow_run_20,ecology_test_2_slow,89356,2415,249,241500,i,zero,6921,0.0286583850931677,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_20/data/detail-89356.spop
ecology_test_2_slow_run_20,ecology_test_2_slow,89356,2415,249,241500,j,inc,11061,0.045801242236024844,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_20/data/detail-89356.spop
ecology_test_2_slow_run_20,ecology_test_2_slow,89356,2415,249,241500,k,dec,4311,0.017850931677018633,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_20/data/detail-89356.spop
ecology_test_2_slow_run_20,ecology_test_2_slow,89356,2415,249,241500,l,push,7510,0.031097308488612835,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_20/data/detail-89356.spop
ecology_test_2_slow_run_20,ecology_test_2_slow,89356,2415,249,241500,m,pop,11786,0.04880331262939958,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_20/data/detail-89356.spop
ecology_test_2_slow_run_20,ecology_test_2_slow,89356,2415,249,241500,n,swap-stk,2558,0.010592132505175983,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_20/data/detail-89356.spop
ecology_test_2_slow_run_20,ecology_test_2_slow,89356,2415,249,241500,o,swap,4879,0.020202898550724636,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_20/data/detail-89356.spop
ecology_test_2_slow_run_20,ecology_test_2_slow,89356,2415,249,241500,p,add,12854,0.05322567287784679,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_20/data/detail-89356.spop
ecology_test_2_slow_run_20,ecology_test_2_slow,89356,2415,249,241500,q,sub,10247,0.04243064182194617,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_20/data/detail-89356.spop
ecology_test_2_slow_run_20,ecology_test_2_slow,89356,2415,249,241500,r,nand,7378,0.03055072463768116,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_20/data/detail-89356.spop
ecology_test_2_slow_run_20,ecology_test_2_slow,89356,2415,249,241500,s,repro,7212,0.02986335403726708,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_20/data/detail-89356.spop
ecology_test_2_slow_run_20,ecology_test_2_slow,89356,2415,249,241500,t,repro-semel,9882,0.04091925465838509,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_20/data/detail-89356.spop
ecology_test_2_slow_run_20,ecology_test_2_slow,89356,2415,249,241500,u,move,6258,0.02591304347826087,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_20/data/detail-89356.spop
ecology_test_2_slow_run_20,ecology_test_2_slow,89356,2415,249,241500,v,rotate-left-one,1263,0.005229813664596274,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_20/data/detail-89356.spop
ecology_test_2_slow_run_20,ecology_test_2_slow,89356,2415,249,241500,w,rotate-right-one,759,0.003142857142857143,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_20/data/detail-89356.spop
ecology_test_2_slow_run_20,ecology_test_2_slow,89356,2415,249,241500,x,sense-resource0,10168,0.04210351966873706,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_20/data/detail-89356.spop
ecology_test_2_slow_run_20,ecology_test_2_slow,89356,2415,249,241500,y,sense-faced-resource0,7439,0.030803312629399587,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_2_slow_run_20/data/detail-89356.spop
ecology_test_relative_cost_fast_run_1,ecology_test_relative_cost_fast,461406,12797,591,1279700,a,nop-B,101066,0.07897632257560366,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_1/data/detail-461406.spop
ecology_test_relative_cost_fast_run_1,ecology_test_relative_cost_fast,461406,12797,591,1279700,b,nop-C,243438,0.19023052277877628,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_1/data/detail-461406.spop
ecology_test_relative_cost_fast_run_1,ecology_test_relative_cost_fast,461406,12797,591,1279700,c,if-n-equ,29235,0.02284519809330312,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_1/data/detail-461406.spop
ecology_test_relative_cost_fast_run_1,ecology_test_relative_cost_fast,461406,12797,591,1279700,d,if-less,66059,0.05162069234976948,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_1/data/detail-461406.spop
ecology_test_relative_cost_fast_run_1,ecology_test_relative_cost_fast,461406,12797,591,1279700,e,if-not-0,12247,0.009570211768383215,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_1/data/detail-461406.spop
ecology_test_relative_cost_fast_run_1,ecology_test_relative_cost_fast,461406,12797,591,1279700,f,if-les-0,78517,0.06135578651246386,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_1/data/detail-461406.spop
ecology_test_relative_cost_fast_run_1,ecology_test_relative_cost_fast,461406,12797,591,1279700,g,if-grt-0,2473,0.001932484175978745,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_1/data/detail-461406.spop
ecology_test_relative_cost_fast_run_1,ecology_test_relative_cost_fast,461406,12797,591,1279700,h,if-label,51701,0.040400875205126204,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_1/data/detail-461406.spop
ecology_test_relative_cost_fast_run_1,ecology_test_relative_cost_fast,461406,12797,591,1279700,i,zero,3776,0.002950691568336329,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_1/data/detail-461406.spop
ecology_test_relative_cost_fast_run_1,ecology_test_relative_cost_fast,461406,12797,591,1279700,j,inc,35137,0.02745721653512542,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_1/data/detail-461406.spop
ecology_test_relative_cost_fast_run_1,ecology_test_relative_cost_fast,461406,12797,591,1279700,k,dec,17808,0.01391576150660311,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_1/data/detail-461406.spop
ecology_test_relative_cost_fast_run_1,ecology_test_relative_cost_fast,461406,12797,591,1279700,l,push,31497,0.024612799874970698,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_1/data/detail-461406.spop
ecology_test_relative_cost_fast_run_1,ecology_test_relative_cost_fast,461406,12797,591,1279700,m,pop,45713,0.035721653512542,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_1/data/detail-461406.spop
ecology_test_relative_cost_fast_run_1,ecology_test_relative_cost_fast,461406,12797,591,1279700,n,swap-stk,14883,0.011630069547550206,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_1/data/detail-461406.spop
ecology_test_relative_cost_fast_run_1,ecology_test_relative_cost_fast,461406,12797,591,1279700,o,swap,34486,0.026948503555520826,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_1/data/detail-461406.spop
ecology_test_relative_cost_fast_run_1,ecology_test_relative_cost_fast,461406,12797,591,1279700,p,add,28558,0.022316167851840277,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_1/data/detail-461406.spop
ecology_test_relative_cost_fast_run_1,ecology_test_relative_cost_fast,461406,12797,591,1279700,q,sub,8089,0.006321012737360319,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_1/data/detail-461406.spop
ecology_test_relative_cost_fast_run_1,ecology_test_relative_cost_fast,461406,12797,591,1279700,r,nand,44221,0.034555755255137925,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_1/data/detail-461406.spop
ecology_test_relative_cost_fast_run_1,ecology_test_relative_cost_fast,461406,12797,591,1279700,s,repro,54156,0.04231929358443385,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_1/data/detail-461406.spop
ecology_test_relative_cost_fast_run_1,ecology_test_relative_cost_fast,461406,12797,591,1279700,t,repro-semel,907,0.0007087598655934985,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_1/data/detail-461406.spop
ecology_test_relative_cost_fast_run_1,ecology_test_relative_cost_fast,461406,12797,591,1279700,u,move,315244,0.24634211143236695,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_1/data/detail-461406.spop
ecology_test_relative_cost_fast_run_1,ecology_test_relative_cost_fast,461406,12797,591,1279700,v,rotate-left-one,16315,0.012749081816050637,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_1/data/detail-461406.spop
ecology_test_relative_cost_fast_run_1,ecology_test_relative_cost_fast,461406,12797,591,1279700,w,rotate-right-one,210,0.00016410096116277253,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_1/data/detail-461406.spop
ecology_test_relative_cost_fast_run_1,ecology_test_relative_cost_fast,461406,12797,591,1279700,x,sense-resource0,38273,0.02990779088848949,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_1/data/detail-461406.spop
ecology_test_relative_cost_fast_run_1,ecology_test_relative_cost_fast,461406,12797,591,1279700,y,sense-faced-resource0,5691,0.004447136047511136,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_1/data/detail-461406.spop
ecology_test_relative_cost_fast_run_2,ecology_test_relative_cost_fast,402017,11604,813,1160400,a,nop-B,52489,0.04523354015856601,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_2/data/detail-402017.spop
ecology_test_relative_cost_fast_run_2,ecology_test_relative_cost_fast,402017,11604,813,1160400,b,nop-C,313172,0.2698827990348156,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_2/data/detail-402017.spop
ecology_test_relative_cost_fast_run_2,ecology_test_relative_cost_fast,402017,11604,813,1160400,c,if-n-equ,60237,0.0519105480868666,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_2/data/detail-402017.spop
ecology_test_relative_cost_fast_run_2,ecology_test_relative_cost_fast,402017,11604,813,1160400,d,if-less,33854,0.029174422612892107,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_2/data/detail-402017.spop
ecology_test_relative_cost_fast_run_2,ecology_test_relative_cost_fast,402017,11604,813,1160400,e,if-not-0,33146,0.028564288176490864,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_2/data/detail-402017.spop
ecology_test_relative_cost_fast_run_2,ecology_test_relative_cost_fast,402017,11604,813,1160400,f,if-les-0,15079,0.012994657014822475,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_2/data/detail-402017.spop
ecology_test_relative_cost_fast_run_2,ecology_test_relative_cost_fast,402017,11604,813,1160400,g,if-grt-0,13739,0.011839882799034815,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_2/data/detail-402017.spop
ecology_test_relative_cost_fast_run_2,ecology_test_relative_cost_fast,402017,11604,813,1160400,h,if-label,21498,0.018526370217166493,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_2/data/detail-402017.spop
ecology_test_relative_cost_fast_run_2,ecology_test_relative_cost_fast,402017,11604,813,1160400,i,zero,24331,0.020967769734574284,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_2/data/detail-402017.spop
ecology_test_relative_cost_fast_run_2,ecology_test_relative_cost_fast,402017,11604,813,1160400,j,inc,16013,0.01379955187866253,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_2/data/detail-402017.spop
ecology_test_relative_cost_fast_run_2,ecology_test_relative_cost_fast,402017,11604,813,1160400,k,dec,13482,0.011618407445708377,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_2/data/detail-402017.spop
ecology_test_relative_cost_fast_run_2,ecology_test_relative_cost_fast,402017,11604,813,1160400,l,push,12845,0.011069458807307826,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_2/data/detail-402017.spop
ecology_test_relative_cost_fast_run_2,ecology_test_relative_cost_fast,402017,11604,813,1160400,m,pop,6641,0.005723026542571527,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_2/data/detail-402017.spop
ecology_test_relative_cost_fast_run_2,ecology_test_relative_cost_fast,402017,11604,813,1160400,n,swap-stk,10770,0.009281282316442607,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_2/data/detail-402017.spop
ecology_test_relative_cost_fast_run_2,ecology_test_relative_cost_fast,402017,11604,813,1160400,o,swap,18023,0.015531713202344019,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_2/data/detail-402017.spop
ecology_test_relative_cost_fast_run_2,ecology_test_relative_cost_fast,402017,11604,813,1160400,p,add,21739,0.01873405722164771,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_2/data/detail-402017.spop
ecology_test_relative_cost_fast_run_2,ecology_test_relative_cost_fast,402017,11604,813,1160400,q,sub,14454,0.012456049638055843,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_2/data/detail-402017.spop
ecology_test_relative_cost_fast_run_2,ecology_test_relative_cost_fast,402017,11604,813,1160400,r,nand,27117,0.023368665977249223,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_2/data/detail-402017.spop
ecology_test_relative_cost_fast_run_2,ecology_test_relative_cost_fast,402017,11604,813,1160400,s,repro,44672,0.038497069975870386,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_2/data/detail-402017.spop
ecology_test_relative_cost_fast_run_2,ecology_test_relative_cost_fast,402017,11604,813,1160400,t,repro-semel,20796,0.017921406411582214,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_2/data/detail-402017.spop
ecology_test_relative_cost_fast_run_2,ecology_test_relative_cost_fast,402017,11604,813,1160400,u,move,310800,0.2678386763185109,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_2/data/detail-402017.spop
ecology_test_relative_cost_fast_run_2,ecology_test_relative_cost_fast,402017,11604,813,1160400,v,rotate-left-one,18352,0.015815236125473975,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_2/data/detail-402017.spop
ecology_test_relative_cost_fast_run_2,ecology_test_relative_cost_fast,402017,11604,813,1160400,w,rotate-right-one,20303,0.017496552912788694,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_2/data/detail-402017.spop
ecology_test_relative_cost_fast_run_2,ecology_test_relative_cost_fast,402017,11604,813,1160400,x,sense-resource0,768,0.0006618407445708376,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_2/data/detail-402017.spop
ecology_test_relative_cost_fast_run_2,ecology_test_relative_cost_fast,402017,11604,813,1160400,y,sense-faced-resource0,36080,0.031092726645984142,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_2/data/detail-402017.spop
ecology_test_relative_cost_fast_run_3,ecology_test_relative_cost_fast,429235,11086,663,1108600,a,nop-B,47195,0.04257171206927657,/Users/alinaqvi/Desktop/github_projects/avida/work/ecology_test_relative_cost_fast_run_3/data/detail-429235.spop
